,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Chase Edmonds(ARI),27,126,4.7,22,3,3,2,4,24,12.0,0,0,1,33.0,33.0,85.1%
1,2,Latavius Murray(BAL),27,119,4.4,17,0,2,5,6,31,6.2,0,0,1,27.0,27.0,22.2%
2,3,Dalvin Cook(MIN),25,142,5.7,23,1,2,1,2,7,7.0,0,0,1,26.9,26.9,100.0%
3,4,Sony Michel(LAR),19,42,2.2,11,0,3,1,2,-8,-8.0,0,0,1,21.4,21.4,89.4%
4,5,Ezekiel Elliott(DAL),22,111,5.0,16,0,1,6,7,36,6.0,0,0,1,20.7,20.7,99.7%
5,6,Austin Ekeler(LAC),5,7,1.4,3,0,0,7,8,118,16.9,1,0,1,18.5,18.5,99.9%
6,7,Derrick Henry(TEN),22,90,4.1,12,0,1,1,1,18,18.0,0,0,1,16.8,16.8,78.0%
7,8,Leonard Fournette(TB),29,131,4.5,20,1,0,2,2,14,7.0,0,0,1,14.5,14.5,74.8%
8,9,Aaron Jones(GB),12,50,4.2,15,0,0,4,4,33,8.3,1,0,1,14.3,14.3,98.9%
9,10,Saquon Barkley(NYG),18,72,4.0,20,1,1,3,5,8,2.7,0,0,1,14.0,14.0,97.6%
10,11,Josh Jacobs(LV),21,124,5.9,42,2,0,3,3,10,3.3,0,0,1,13.4,13.4,98.0%
11,12,Royce Freeman(HOU),10,35,3.5,14,0,1,4,5,32,8.0,0,0,1,12.7,12.7,5.2%
12,13,Todd Gurley II(FA),18,41,2.3,10,0,0,1,1,13,13.0,1,0,1,11.4,11.4,0.4%
13,14,Jamaal Williams(DET),3,5,1.7,3,0,0,4,5,26,6.5,1,0,1,9.1,9.1,58.2%
14,15,LeSean McCoy(FA),12,64,5.3,22,1,0,2,2,12,6.0,0,0,1,7.6,7.6,2.0%
15,16,Le'Veon Bell(FA),15,70,4.7,19,0,0,1,4,6,6.0,0,0,1,7.6,7.6,5.4%
16,17,Chris Carson(SEA),21,65,3.1,9,0,0,3,5,9,3.0,0,0,1,7.4,7.4,31.7%
17,18,C.J. Ham(MIN),1,9,9.0,9,0,0,1,1,5,5.0,1,0,1,7.4,7.4,0.1%
18,19,Melvin Gordon III(DEN),16,32,2.0,6,0,0,2,3,-3,-1.5,1,1,1,6.9,6.9,87.8%
19,20,Kalen Ballage(PIT),3,7,2.3,3,0,1,0,0,0,0,0,0,1,6.7,6.7,0.1%
20,21,Frank Gore(FA),11,55,5.0,15,0,0,1,1,11,11.0,0,0,1,6.6,6.6,12.2%
21,22,Joe Mixon(CIN),10,2,0.2,4,0,0,1,2,2,2.0,1,0,1,6.4,6.4,98.1%
22,23,Tevin Coleman(NYJ),20,62,3.1,9,0,0,2,2,-1,-0.5,0,0,1,6.1,6.1,18.5%
