rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
1.0,Stefon Diggs,9.0,11.0,182.0,20.2,46.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,24.2,24.2,100.0,WR,2,2016,MIN
2.0,Travis Benjamin,6.0,6.0,115.0,19.2,45.0,2.0,2.0,1.0,-1.0,0.0,0.0,1.0,23.4,23.4,0.0,WR,2,2016,LAC
3.0,Kelvin Benjamin,7.0,9.0,108.0,15.4,25.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,22.8,22.8,0.1,WR,2,2016,CAR
4.0,Corey Coleman,5.0,8.0,104.0,20.8,47.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,22.4,22.4,0.0,WR,2,2016,CLE
5.0,Eric Decker,6.0,8.0,126.0,21.0,35.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,18.6,18.6,0.6,WR,2,2016,NYJ
6.0,DeAndre Hopkins,7.0,11.0,113.0,16.1,35.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,17.3,17.3,69.3,WR,2,2016,HOU
7.0,Marquise Goodwin,2.0,5.0,112.0,56.0,84.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,17.2,17.2,0.3,WR,2,2016,BUF
8.0,Julio Jones,5.0,5.0,106.0,21.2,48.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,16.6,16.6,60.7,WR,2,2016,ATL
9.0,Mike Wallace,4.0,6.0,41.0,10.3,17.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,16.1,16.1,0.0,WR,2,2016,BAL
10.0,Danny Amendola,4.0,4.0,48.0,12.0,13.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,15.0,15.0,0.1,WR,2,2016,NE
11.0,Greg Salas,4.0,5.0,89.0,22.3,71.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.9,14.9,0.0,WR,2,2016,BUF
12.0,Larry Fitzgerald,5.0,10.0,77.0,15.4,25.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,14.1,14.1,0.3,WR,2,2016,ARI
13.0,Jaron Brown,2.0,2.0,78.0,39.0,51.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,13.8,13.8,0.0,WR,2,2016,ARI
14.0,Jordy Nelson,5.0,11.0,73.0,14.6,39.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,13.3,13.3,0.1,WR,2,2016,GB
15.0,Mike Evans,6.0,18.0,70.0,11.7,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,97.8,WR,2,2016,TB
16.0,Tyrell Williams,3.0,6.0,61.0,20.3,44.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.1,12.1,4.8,WR,2,2016,LAC
18.0,Sterling Shepard,8.0,8.0,117.0,14.6,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.7,11.7,23.7,WR,2,2016,NYG
19.0,Jarvis Landry,10.0,13.0,135.0,13.5,33.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,11.7,11.7,72.5,WR,2,2016,MIA
20.0,Torrey Smith,3.0,10.0,55.0,18.3,28.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,11.5,11.5,0.0,WR,2,2016,SF
22.0,Demaryius Thomas,5.0,7.0,90.0,18.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.1,WR,2,2016,DEN
23.0,Anquan Boldin,4.0,7.0,48.0,12.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.8,10.8,0.1,WR,2,2016,DET
24.0,DeVante Parker,8.0,13.0,106.0,13.3,28.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.6,10.6,64.3,WR,2,2016,MIA
26.0,Sammie Coates,2.0,5.0,97.0,48.5,53.0,2.0,0.0,1.0,6.0,0.0,0.0,1.0,10.3,10.3,0.0,WR,2,2016,PIT
27.0,Dez Bryant,7.0,12.0,102.0,14.6,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.2,10.2,2.6,WR,2,2016,DAL
28.0,Brandon Marshall,6.0,9.0,101.0,16.8,37.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.1,10.1,2.6,WR,2,2016,NYJ
29.0,Jamison Crowder,6.0,8.0,39.0,6.5,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.9,9.9,23.6,WR,2,2016,WAS
30.0,Kenny Stills,2.0,4.0,39.0,19.5,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.9,9.9,0.1,WR,2,2016,MIA
31.0,Tyler Lockett,4.0,4.0,99.0,24.8,53.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.9,9.9,97.5,WR,2,2016,SEA
32.0,Alshon Jeffery,5.0,7.0,96.0,19.2,49.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.6,9.6,0.1,WR,2,2016,CHI
33.0,Kenny Britt,6.0,10.0,94.0,15.7,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.4,9.4,0.0,WR,2,2016,LAR
34.0,Quincy Enunwa,6.0,6.0,92.0,15.3,34.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.2,9.2,0.0,WR,2,2016,NYJ
35.0,Michael Crabtree,4.0,5.0,31.0,7.8,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.1,9.1,0.0,WR,2,2016,LV
37.0,Devin Funchess,2.0,4.0,19.0,9.5,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.9,7.9,0.0,WR,2,2016,CAR
38.0,Julian Edelman,7.0,10.0,76.0,10.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6,7.6,13.1,WR,2,2016,NE
40.0,Marqise Lee,5.0,7.0,75.0,15.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,0.0,WR,2,2016,JAC
41.0,Amari Cooper,5.0,9.0,71.0,14.2,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1,7.1,97.7,WR,2,2016,LV
42.0,Victor Cruz,4.0,8.0,91.0,22.8,40.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7.1,7.1,0.1,WR,2,2016,NYG
43.0,Jordan Matthews,6.0,9.0,71.0,11.8,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1,7.1,0.0,WR,2,2016,PHI
44.0,Andre Johnson,1.0,2.0,9.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.9,6.9,0.0,WR,2,2016,TEN
45.0,Justin Hardy,1.0,3.0,8.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,0.0,WR,2,2016,ATL
46.0,Jeremy Maclin,6.0,15.0,68.0,11.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,0.0,WR,2,2016,KC
47.0,Brandin Cooks,7.0,9.0,68.0,9.7,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,92.7,WR,2,2016,NO
48.0,Michael Floyd,2.0,6.0,8.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,0.0,WR,2,2016,ARI
49.0,Adam Humphries,6.0,8.0,67.0,11.2,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.7,6.7,0.8,WR,2,2016,TB
50.0,Andre Holmes,1.0,3.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.6,6.6,0.0,WR,2,2016,LV
51.0,Allen Hurns,5.0,10.0,64.0,12.8,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4,6.4,0.0,WR,2,2016,JAC
52.0,Steve Smith,3.0,6.0,64.0,21.3,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4,6.4,0.0,WR,2,2016,BAL
53.0,Chris Hogan,4.0,6.0,59.0,14.8,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9,5.9,0.0,WR,2,2016,NE
54.0,Tyler Boyd,6.0,8.0,78.0,13.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.8,5.8,71.3,WR,2,2016,CIN
55.0,Josh Doctson,1.0,5.0,57.0,57.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7,5.7,0.0,WR,2,2016,WAS
56.0,Tavon Austin,5.0,9.0,50.0,10.0,27.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,5.6,5.6,0.1,WR,2,2016,LAR
57.0,Michael Thomas,4.0,5.0,56.0,14.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,5.6,20.6,WR,2,2016,NO
59.0,Eddie Royal,4.0,6.0,52.0,13.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2,5.2,0.0,WR,2,2016,CHI
60.0,Kevin White,4.0,6.0,36.0,9.0,19.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,4.5,4.5,0.0,WR,2,2016,CHI
61.0,Vincent Jackson,4.0,9.0,44.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,4.4,0.0,WR,2,2016,TB
62.0,Randall Cobb,5.0,7.0,42.0,8.4,14.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.3,4.3,7.6,WR,2,2016,GB
63.0,Nelson Agholor,4.0,7.0,42.0,10.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,4.2,13.6,WR,2,2016,PHI
64.0,Adam Thielen,4.0,5.0,41.0,10.3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,4.1,82.7,WR,2,2016,MIN
65.0,T.Y. Hilton,4.0,11.0,41.0,10.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,4.1,16.8,WR,2,2016,IND
66.0,DeSean Jackson,3.0,5.0,40.0,13.3,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.4,WR,2,2016,WAS
67.0,Rishard Matthews,4.0,6.0,40.0,10.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,WR,2,2016,TEN
68.0,Brandon LaFell,3.0,8.0,39.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,3.9,0.0,WR,2,2016,CIN
69.0,Emmanuel Sanders,3.0,8.0,39.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,3.9,46.6,WR,2,2016,DEN
70.0,Antonio Brown,4.0,11.0,39.0,9.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,3.9,84.1,WR,2,2016,PIT
71.0,A.J. Green,2.0,8.0,38.0,19.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,51.8,WR,2,2016,CIN
74.0,Tajae Sharpe,4.0,7.0,33.0,8.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,3.3,1.1,WR,2,2016,TEN
75.0,Breshad Perriman,2.0,5.0,32.0,16.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.2,2.5,WR,2,2016,BAL
78.0,Aldrick Robinson,3.0,4.0,39.0,13.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,WR,2,2016,ATL
79.0,Jeremy Kerley,3.0,6.0,29.0,9.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.9,0.0,WR,2,2016,SF
80.0,Andrew Hawkins,3.0,3.0,28.0,9.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,0.0,WR,2,2016,CLE
81.0,Taylor Gabriel,2.0,2.0,19.0,9.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,0.1,WR,2,2016,ATL
82.0,Seth Roberts,3.0,6.0,25.0,8.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,0.0,WR,2,2016,LV
83.0,Jalin Marshall,3.0,4.0,45.0,15.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,2.5,0.0,WR,2,2016,NYJ
84.0,Quinton Patton,3.0,6.0,25.0,8.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,0.2,WR,2,2016,SF
85.0,Pierre Garcon,2.0,7.0,25.0,12.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,0.0,WR,2,2016,WAS
86.0,Jordan Norwood,3.0,4.0,24.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,0.0,WR,2,2016,DEN
87.0,Jordan Taylor,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,WR,2,2016,DEN
88.0,Sammy Watkins,2.0,5.0,20.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,WR,2,2016,BUF
89.0,Alex Erickson,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,WR,2,2016,CIN
