rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Travis Kelce,10.0,15.0,127.0,12.7,37.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,18.7,18.7,100.0,KC,TE,11,2018
2.0,Gerald Everett,3.0,4.0,49.0,16.3,40.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,16.9,16.9,35.7,LAR,TE,11,2018
3.0,Antonio Gates,5.0,7.0,80.0,16.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,0.2,LAC,TE,11,2018
4.0,Jordan Reed,7.0,11.0,71.0,10.1,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,13.1,13.1,19.0,WAS,TE,11,2018
5.0,Robert Tonyan,1.0,1.0,54.0,54.0,54.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.4,11.4,18.6,GB,TE,11,2018
6.0,Jared Cook,3.0,6.0,31.0,10.3,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.1,9.1,50.2,OAK,TE,11,2018
7.0,Vance McDonald,3.0,6.0,27.0,9.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.7,8.7,0.0,PIT,TE,11,2018
8.0,O.J. Howard,5.0,6.0,78.0,15.6,24.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,7.8,1.2,TB,TE,11,2018
9.0,Ed Dickson,1.0,1.0,15.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,0.0,SEA,TE,11,2018
10.0,Greg Olsen,2.0,3.0,9.0,4.5,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.9,6.9,7.0,CAR,TE,11,2018
11.0,Evan Engram,2.0,2.0,66.0,33.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,6.6,28.5,NYG,TE,11,2018
