rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
1.0,DeSean Jackson,6.0,7.0,178.0,29.7,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.8,23.8,4.4,WR,14,2009,PHI
3.0,Larry Fitzgerald,2.0,5.0,22.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.2,0.3,WR,14,2009,ARI
275.0,Jerricho Cotchery,1.0,5.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,14,2009,NYJ
279.0,Jacoby Jones,1.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,14,2009,HOU
280.0,Hakeem Nicks,4.0,7.0,110.0,27.5,68.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,14,2009,NYG
281.0,Greg Jennings,3.0,5.0,56.0,18.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,14,2009,GB
282.0,Eric Weems,1.0,1.0,3.0,3.0,3.0,0.0,0.0,2.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,14,2009,ATL
283.0,Josh Cribbs,1.0,1.0,9.0,9.0,9.0,0.0,0.0,8.0,87.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,14,2009,CLE
284.0,Lance Long,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,14,2009,KC
285.0,Mario Manningham,2.0,4.0,16.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,14,2009,NYG
286.0,Malcom Floyd,3.0,7.0,40.0,13.3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,14,2009,SD
287.0,Louis Murphy,1.0,4.0,8.0,8.0,8.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,14,2009,OAK
289.0,Kevin Walter,2.0,4.0,17.0,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,14,2009,HOU
290.0,Josh Morgan,3.0,5.0,14.0,4.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,14,2009,SF
293.0,Kenny Britt,2.0,2.0,75.0,37.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,14,2009,TEN
297.0,Eddie Royal,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,14,2009,DEN
