,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Ezekiel Elliott(DAL),21,114,5.4,32,1,2,2,2,95,47.5,1,0,1,38.9,38.9,99.7%
1,2,Ryan Mathews(FA),19,109,5.7,21,2,2,2,2,30,15.0,0,0,1,27.9,27.9,0.0%
2,3,DeMarco Murray(FA),17,123,7.2,75,1,1,2,3,33,16.5,0,0,1,26.0,26.0,0.1%
3,4,Le'Veon Bell(FA),17,57,3.4,16,0,1,9,10,77,8.6,1,0,1,25.4,25.4,5.4%
4,5,LeGarrette Blount(FA),21,69,3.3,13,0,3,0,0,0,0,0,0,1,24.9,24.9,0.1%
5,6,David Johnson(HOU),19,55,2.9,18,0,1,5,7,46,9.2,1,0,1,22.1,22.1,35.4%
6,7,C.J. Prosise(FA),17,66,3.9,10,0,0,7,7,87,12.4,0,0,1,15.3,15.3,0.0%
7,8,Bilal Powell(FA),4,37,9.3,17,0,0,7,7,52,7.4,1,0,1,14.9,14.9,0.0%
8,9,Damien Williams(CHI),2,2,1.0,2,0,1,1,1,18,18.0,1,0,1,14.0,14.0,4.4%
9,10,Melvin Gordon III(DEN),24,70,2.9,19,0,0,5,8,62,12.4,0,0,1,13.2,13.2,87.8%
10,11,Rashad Jennings(FA),15,87,5.8,25,2,0,3,6,22,7.3,0,0,1,10.9,10.9,0.0%
11,12,Matt Forte(FA),20,98,4.9,28,2,0,2,3,11,5.5,0,0,1,10.9,10.9,19.1%
12,13,Doug Martin(FA),16,33,2.1,10,0,1,1,2,13,13.0,0,0,1,10.6,10.6,0.0%
13,14,Jeremy Hill(FA),15,46,3.1,9,0,1,0,0,0,0,0,0,1,10.6,10.6,0.0%
14,15,James Starks(FA),7,33,4.7,11,0,0,3,4,11,3.7,1,0,1,10.4,10.4,0.0%
15,16,Robert Kelley(FA),22,97,4.4,21,1,0,1,1,-2,-2.0,0,0,1,9.5,9.5,0.0%
16,17,Devontae Booker(NYG),24,76,3.2,11,0,0,2,2,12,6.0,0,0,1,8.8,8.8,23.3%
17,18,Lamar Miller(FA),15,83,5.5,45,1,0,0,0,0,0,0,0,1,8.3,8.3,0.0%
18,19,Devonta Freeman(BAL),12,49,4.1,17,0,0,3,3,32,10.7,0,0,1,8.1,8.1,74.2%
19,20,Jay Ajayi(FA),19,79,4.2,40,2,0,1,1,1,1.0,0,0,1,8.0,8.0,7.0%
20,21,Jordan Howard(PHI),15,100,6.7,15,0,0,0,0,0,0,0,1,1,8.0,8.0,18.7%
21,22,Kenneth Dixon(FA),6,38,6.3,11,0,0,5,7,42,8.4,0,0,1,8.0,8.0,0.1%
22,23,Terrance West(FA),21,65,3.1,17,0,0,1,2,12,12.0,0,0,1,7.7,7.7,0.0%
23,24,Darren Sproles(FA),2,19,9.5,11,0,0,8,10,57,7.1,0,0,1,7.6,7.6,0.1%
24,25,Matt Asiata(FA),9,13,1.4,6,0,1,1,1,2,2.0,0,0,1,7.5,7.5,0.0%
25,26,Todd Gurley II(FA),21,64,3.0,13,0,0,1,1,8,8.0,0,0,1,7.2,7.2,0.4%
26,27,Spencer Ware(FA),13,61,4.7,12,0,0,3,3,11,3.7,0,0,1,7.2,7.2,0.0%
27,28,Wendell Smallwood(FA),13,70,5.4,19,0,0,0,1,0,0,0,0,1,7.0,7.0,0.0%
28,29,Mark Ingram II(NO),11,50,4.5,10,0,0,2,2,13,6.5,0,0,1,6.3,6.3,39.1%
29,30,T.J. Yeldon(FA),9,32,3.6,7,0,0,3,3,27,9.0,0,0,1,5.9,5.9,0.0%
30,31,Tim Hightower(FA),8,21,2.6,3,0,0,2,2,34,17.0,0,0,1,5.5,5.5,0.0%
31,32,Isaiah Crowell(FA),9,23,2.6,9,0,0,3,5,30,10.0,0,0,1,5.3,5.3,0.1%
32,33,Akeem Hunt(FA),8,52,6.5,17,0,0,1,2,1,1.0,0,0,1,5.3,5.3,0.0%
33,34,Benny Cunningham Jr.(FA),6,40,6.7,24,1,0,3,5,7,2.3,0,0,1,4.7,4.7,0.0%
34,35,Chris Ivory(FA),9,31,3.4,13,0,0,2,3,10,5.0,0,0,1,4.1,4.1,0.0%
35,36,Jonathan Stewart(FA),13,39,3.0,10,0,0,0,1,0,0,0,0,1,3.9,3.9,0.0%
36,37,Peyton Barber(LV),12,38,3.2,7,0,0,0,0,0,0,0,0,1,3.8,3.8,1.2%
37,38,James White(NE),2,5,2.5,3,0,0,4,4,32,8.0,0,0,1,3.7,3.7,7.9%
38,39,Giovani Bernard(TB),7,17,2.4,7,0,0,3,5,19,6.3,0,0,1,3.6,3.6,5.4%
39,40,Jerick McKinnon(KC),6,16,2.7,13,0,0,3,4,17,5.7,0,0,1,3.3,3.3,0.8%
40,41,Paul Perkins(FA),9,31,3.4,9,0,0,0,3,0,0,0,0,1,3.1,3.1,0.0%
41,42,Duke Johnson Jr.(MIA),2,6,3.0,6,0,0,3,5,25,8.3,0,0,1,3.1,3.1,7.4%
42,43,Derrick Henry(TEN),9,31,3.4,19,0,0,0,0,0,0,0,0,1,3.1,3.1,78.0%
43,44,Kyle Juszczyk(SF),1,3,3.0,3,0,0,2,3,4,2.0,0,0,1,2.7,2.7,1.0%
44,45,Travaris Cadet(FA),0,0,0,0,0,0,2,3,26,13.0,0,0,1,2.6,2.6,0.0%
45,46,Jeremy Langford(FA),2,16,8.0,13,0,0,4,5,10,2.5,0,0,1,2.6,2.6,0.0%
46,47,Christine Michael(FA),5,22,4.4,9,0,0,1,1,4,4.0,0,0,1,2.6,2.6,0.0%
47,48,Alfred Blue(FA),7,23,3.3,12,0,0,0,0,0,0,0,0,1,2.3,2.3,0.0%
48,49,Kapri Bibbs(FA),7,22,3.1,9,0,0,0,1,0,0,0,0,1,2.2,2.2,0.1%
49,50,Alfred Morris(NYG),4,13,3.3,6,0,0,1,1,6,6.0,0,0,1,1.9,1.9,0.0%
50,51,Chris Thompson(FA),4,25,6.3,9,0,0,3,3,11,3.7,0,1,1,1.6,1.6,0.0%
51,52,Ka'Deem Carey(FA),2,-1,-0.5,1,0,0,1,1,16,16.0,0,0,1,1.5,1.5,0.0%
52,53,Carlos Hyde(JAC),13,14,1.1,5,0,0,0,1,0,0,0,0,1,1.4,1.4,6.9%
53,54,Fozzy Whittaker(FA),2,5,2.5,7,0,0,1,2,9,9.0,0,0,1,1.4,1.4,0.0%
54,55,DuJuan Harris(FA),5,14,2.8,8,0,0,0,0,0,0,0,0,1,1.4,1.4,0.0%
55,56,Mike James(FA),2,7,3.5,8,0,0,1,1,5,5.0,0,0,1,1.2,1.2,0.0%
56,57,Charcandrick West(FA),2,5,2.5,3,0,0,3,3,5,1.7,0,0,1,1.0,1.0,0.0%
57,58,Andy Janovich(CLE),0,0,0,0,0,0,1,1,9,9.0,0,0,1,0.9,0.9,0.1%
58,59,Kenyan Drake(LV),1,9,9.0,9,0,0,0,0,0,0,0,0,1,0.9,0.9,29.4%
59,60,Zach Line(FA),1,5,5.0,5,0,0,0,1,0,0,0,0,1,0.5,0.5,0.0%
