rank,player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
1.0,Le'Veon Bell,21.0,109.0,5.2,38.0,1.0,1.0,6.0,7.0,88.0,14.7,0.0,0.0,1.0,25.7,25.7,5.4,RB,1,2014,PIT
4.0,Lamar Miller,11.0,59.0,5.4,13.0,0.0,0.0,4.0,5.0,19.0,4.8,1.0,1.0,1.0,11.8,11.8,0.0,RB,1,2014,MIA
5.0,LeSean McCoy,21.0,74.0,3.5,19.0,0.0,0.0,6.0,6.0,41.0,6.8,0.0,0.0,1.0,11.5,11.5,2.0,RB,1,2014,PHI
6.0,Carlos Hyde,7.0,50.0,7.1,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,6.9,RB,1,2014,SF
7.0,Giovani Bernard,14.0,48.0,3.4,16.0,0.0,0.0,6.0,10.0,62.0,10.3,0.0,0.0,1.0,11.0,11.0,5.4,RB,1,2014,CIN
8.0,Adrian Peterson,21.0,75.0,3.6,17.0,0.0,0.0,2.0,3.0,18.0,9.0,0.0,0.0,1.0,9.3,9.3,4.9,RB,1,2014,MIN
9.0,Alfred Morris,14.0,91.0,6.5,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.1,9.1,0.0,RB,1,2014,WAS
10.0,Frank Gore,16.0,66.0,4.1,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,6.6,12.2,RB,1,2014,SF
11.0,Devonta Freeman,2.0,15.0,7.5,10.0,0.0,0.0,2.0,2.0,18.0,9.0,0.0,0.0,1.0,3.3,3.3,74.2,RB,1,2014,ATL
12.0,Brandon Bolden,2.0,8.0,4.0,7.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,1.0,1.2,1.2,10.7,RB,1,2014,NE
13.0,Theo Riddick,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,RB,1,2014,DET
14.0,Anthony Sherman,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,RB,1,2014,KC
15.0,Jerick McKinnon,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.8,RB,1,2014,MIN
167.0,Bilal Powell,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,NYJ
169.0,Roy Helu,4.0,46.0,11.5,16.0,0.0,0.0,2.0,3.0,15.0,7.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,WAS
173.0,DuJuan Harris,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,GB
177.0,Stevan Ridley,8.0,21.0,2.6,11.0,0.0,0.0,2.0,2.0,7.0,3.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,NE
179.0,Chris Ivory,10.0,102.0,10.2,71.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,NYJ
181.0,Joique Bell,15.0,51.0,3.4,12.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.2,RB,1,2014,DET
182.0,LeGarrette Blount,4.0,6.0,1.5,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2014,PIT
184.0,James Starks,7.0,37.0,5.3,12.0,0.0,0.0,2.0,3.0,11.0,5.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,GB
185.0,Shane Vereen,7.0,36.0,5.1,11.0,0.0,1.0,5.0,8.0,35.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,NE
186.0,DeMarco Murray,22.0,118.0,5.4,15.0,0.0,1.0,3.0,4.0,25.0,8.3,0.0,1.0,1.0,0.0,0.0,0.1,RB,1,2014,DAL
187.0,Jordan Todman,3.0,6.0,2.0,5.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,JAC
188.0,Jacquizz Rodgers,6.0,34.0,5.7,17.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,ATL
189.0,Darrel Young,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,WAS
191.0,Antone Smith,2.0,7.0,3.5,5.0,0.0,0.0,1.0,1.0,54.0,54.0,1.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,ATL
192.0,Anthony Dixon,5.0,60.0,12.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,BUF
193.0,Robert Hughes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,ARI
199.0,Matt Asiata,2.0,10.0,5.0,5.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,MIN
201.0,Travaris Cadet,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,NO
204.0,Zac Stacy,11.0,43.0,3.9,7.0,0.0,0.0,1.0,2.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,LAR
205.0,Knile Davis,1.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,KC
207.0,Eddie Lacy,12.0,34.0,2.8,15.0,0.0,0.0,3.0,3.0,11.0,3.7,0.0,0.0,1.0,0.0,0.0,0.3,RB,1,2014,GB
208.0,Jonathan Grimes,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,HOU
209.0,Cyrus Gray,2.0,5.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,KC
210.0,Robert Turbin,6.0,27.0,4.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,SEA
211.0,Bernard Pierce,6.0,17.0,2.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,1,2014,BAL
212.0,LaMichael James,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,SF
213.0,Doug Martin,9.0,9.0,1.0,4.0,0.0,0.0,1.0,2.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,TB
214.0,Trent Richardson,6.0,20.0,3.3,7.0,0.0,0.0,3.0,4.0,31.0,10.3,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,IND
216.0,Lance Dunbar,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,21.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,DAL
218.0,Bobby Rainey,4.0,12.0,3.0,6.0,0.0,0.0,2.0,2.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,RB,1,2014,TB
219.0,Toby Gerhart,17.0,42.0,2.5,11.0,0.0,0.0,2.0,2.0,15.0,7.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,JAC
221.0,Fred Jackson,7.0,61.0,8.7,38.0,1.0,0.0,3.0,3.0,13.0,4.3,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,BUF
222.0,Jamaal Charles,7.0,19.0,2.7,6.0,0.0,0.0,4.0,4.0,15.0,3.8,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2014,KC
223.0,Donald Brown,2.0,-2.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,LAC
224.0,DeAngelo Williams,14.0,72.0,5.1,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2014,CAR
226.0,Justin Forsett,11.0,70.0,6.4,13.0,0.0,1.0,5.0,6.0,14.0,2.8,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2014,BAL
