rank,player,rushing_att,rushing_yds,rushing_ya,rushing_lg,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_yr,receiving_td,fumbles_lost,games,fantasy_points,fantasy_points_per_game,rost,team,week,position
1,Josh Jacobs,25,93,3.7,14,0,3,4,6,46,11.5,0,0,1,31.9,31.9,98.0,LV,1,RB
2,Christian McCaffrey,23,97,4.2,15,0,2,3,4,38,12.7,0,0,1,25.4,25.4,47.2,CAR,1,RB
3,Ezekiel Elliott,22,96,4.4,14,0,1,3,4,31,10.3,1,0,1,24.7,24.7,99.7,DAL,1,RB
4,Malcolm Brown,18,79,4.4,12,0,2,3,4,31,10.3,0,0,1,23.0,23.0,3.6,MIA,1,RB
5,Raheem Mostert,15,56,3.7,14,0,0,4,5,95,23.8,1,0,1,21.1,21.1,13.0,SF,1,RB
6,Dalvin Cook,12,50,4.2,12,0,2,1,2,-2,-2.0,0,0,1,20.8,20.8,100.0,MIN,1,RB
7,Clyde Edwards-Helaire,25,138,5.5,27,0,1,0,2,0,0.0,0,0,1,19.8,19.8,86.8,KC,1,RB
8,Nyheim Hines,7,28,4.0,12,0,1,8,8,45,5.6,1,0,1,19.3,19.3,44.8,IND,1,RB
9,Alvin Kamara,12,16,1.3,6,0,1,5,8,51,10.2,1,0,1,18.7,18.7,100.0,NO,1,RB
10,Chris Carson,6,21,3.5,11,0,0,6,6,45,7.5,2,0,1,18.6,18.6,31.7,SEA,1,RB
11,David Johnson,11,77,7.0,19,0,1,3,4,32,10.7,0,0,1,16.9,16.9,35.4,HOU,1,RB
12,Peyton Barber,17,29,1.7,8,0,2,0,0,0,0.0,0,0,1,14.9,14.9,1.2,LV,1,RB
13,J.K. Dobbins,7,22,3.1,12,0,2,0,0,0,0.0,0,0,1,14.2,14.2,10.3,BAL,1,RB
14,Aaron Jones,16,66,4.1,15,0,1,4,6,10,2.5,0,0,1,13.6,13.6,98.9,GB,1,RB
15,Derrick Henry,31,116,3.7,13,0,0,3,3,15,5.0,0,0,1,13.1,13.1,78.0,TEN,1,RB
16,Melvin Gordon III,15,78,5.2,25,0,1,3,3,8,2.7,0,1,1,12.6,12.6,87.8,DEN,1,RB
17,Kenyan Drake,16,60,3.8,11,0,1,2,2,5,2.5,0,0,1,12.5,12.5,29.4,LV,1,RB
18,Joshua Kelley,12,60,5.0,26,0,1,0,0,0,0.0,0,0,1,12.0,12.0,1.1,LAC,1,RB
19,Todd Gurley II,14,56,4.0,15,0,1,2,5,1,0.5,0,0,1,11.7,11.7,0.4,FA,1,RB
20,Adrian Peterson,14,93,6.6,21,0,0,3,3,21,7.0,0,0,1,11.4,11.4,4.9,SEA,1,RB
21,Benny Snell Jr.,19,113,5.9,30,0,0,0,1,0,0.0,0,0,1,11.3,11.3,0.9,PIT,1,RB
22,Chase Edmonds,6,26,4.3,20,0,0,3,5,19,6.3,1,0,1,10.5,10.5,85.1,ARI,1,RB
23,Jerick McKinnon,3,24,8.0,16,0,0,3,5,20,6.7,1,0,1,10.4,10.4,0.8,KC,1,RB
24,Sony Michel,10,37,3.7,7,0,1,0,0,0,0.0,0,0,1,9.7,9.7,89.4,LAR,1,RB
25,James Robinson,16,62,3.9,12,0,0,1,1,28,28.0,0,0,1,9.0,9.0,76.3,JAC,1,RB
26,Jonathan Taylor,9,22,2.4,9,0,0,6,6,67,11.2,0,0,1,8.9,8.9,100.0,IND,1,RB
27,Austin Ekeler,19,84,4.4,13,0,0,1,1,3,3.0,0,0,1,8.7,8.7,99.9,LAC,1,RB
28,Zack Moss,9,11,1.2,7,0,0,3,4,16,5.3,1,0,1,8.7,8.7,36.8,BUF,1,RB
29,D'Andre Swift,3,8,2.7,6,0,1,3,5,15,5.0,0,0,1,8.3,8.3,97.2,DET,1,RB
30,Carlos Hyde,7,23,3.3,9,0,1,0,0,0,0.0,0,0,1,8.3,8.3,6.9,JAC,1,RB
31,Ronald Jones II,17,66,3.9,21,0,0,2,3,16,8.0,0,0,1,8.2,8.2,83.5,TB,1,RB
