rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,week,position
1,Matt Prater,5,5,100.0,52,0,3,1,0,1,1,1,1,18.0,18.0,52.8,ARI,13,K
2,Stephen Gostkowski,4,4,100.0,48,0,1,0,3,0,2,2,1,17.0,17.0,0.1,FA,13,K
3,Stephen Hauschka,4,4,100.0,37,0,2,2,0,0,4,4,1,16.0,16.0,0.0,FA,13,K
4,Sebastian Janikowski,3,3,100.0,47,0,0,0,3,0,3,3,1,15.0,15.0,20.0,FA,13,K
5,Mike Nugent,4,4,100.0,38,0,1,3,0,0,2,3,1,14.0,14.0,1.0,FA,13,K
6,Dustin Hopkins,3,3,100.0,53,0,1,0,1,1,2,2,1,14.0,14.0,14.5,LAC,13,K
7,Adam Vinatieri,2,2,100.0,53,0,0,1,0,1,5,5,1,13.0,13.0,0.2,FA,13,K
8,Matt Bryant,3,3,100.0,59,0,2,0,0,1,1,1,1,12.0,12.0,1.1,FA,13,K
9,Randy Bullock,3,3,100.0,44,0,0,2,1,0,1,1,1,11.0,11.0,10.8,TEN,13,K
10,Kai Forbath,3,3,100.0,48,0,0,2,1,0,0,0,1,10.0,10.0,3.0,LAR,13,K
11,Justin Tucker,1,1,100.0,55,0,0,0,0,1,5,5,1,10.0,10.0,98.0,BAL,13,K
12,Brandon McManus,2,2,100.0,41,0,0,1,1,0,2,2,1,9.0,9.0,44.3,DEN,13,K
13,Wil Lutz,2,2,100.0,40,0,0,1,1,0,1,1,1,8.0,8.0,3.3,NO,13,K
14,Roberto Aguayo,2,3,66.7,35,0,1,1,0,0,2,2,1,8.0,8.0,0.1,FA,13,K
15,Connor Barth,1,1,100.0,45,0,0,0,1,0,3,3,1,7.0,7.0,0.0,FA,13,K
16,Chandler Catanzaro,1,2,50.0,28,0,1,0,0,0,4,4,1,7.0,7.0,0.0,FA,13,K
17,Dan Carpenter,1,1,100.0,27,0,1,0,0,0,3,3,1,6.0,6.0,0.2,FA,13,K
18,Phil Dawson,2,2,100.0,31,0,1,1,0,0,0,0,1,6.0,6.0,0.1,FA,13,K
