rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
1.0,Tyler Higbee,5.0,5.0,54.0,10.8,28.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,23.4,23.4,77.4,TE,2,2020,LAR
2.0,Jonnu Smith,4.0,5.0,84.0,21.0,63.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,20.4,20.4,22.7,TE,2,2020,TEN
3.0,Mike Gesicki,8.0,11.0,130.0,16.3,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,87.6,TE,2,2020,MIA
4.0,Jordan Reed,7.0,8.0,50.0,7.1,18.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,19.0,TE,2,2020,SF
5.0,Darren Waller,12.0,16.0,105.0,8.8,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.5,16.5,92.6,TE,2,2020,LV
6.0,Travis Kelce,9.0,14.0,90.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,100.0,TE,2,2020,KC
7.0,Noah Fant,4.0,5.0,57.0,14.3,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.7,13.7,80.3,TE,2,2020,DEN
8.0,Hayden Hurst,5.0,8.0,72.0,14.4,42.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.2,13.2,0.9,TE,2,2020,ATL
9.0,Dalton Schultz,9.0,10.0,88.0,9.8,18.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12.8,12.8,89.9,TE,2,2020,DAL
10.0,Mo Alie-Cox,5.0,6.0,111.0,22.2,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.1,11.1,2.2,TE,2,2020,IND
11.0,C.J. Uzomah,4.0,6.0,42.0,10.5,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.2,10.2,20.8,TE,2,2020,CIN
12.0,Tyler Eifert,3.0,6.0,36.0,12.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.6,9.6,0.0,TE,2,2020,JAC
13.0,Robert Tonyan,2.0,3.0,25.0,12.5,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.5,8.5,18.6,TE,2,2020,GB
14.0,Hunter Henry,6.0,8.0,83.0,13.8,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,8.3,65.9,TE,2,2020,LAC
15.0,Darren Fells,2.0,4.0,23.0,11.5,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.3,8.3,0.0,TE,2,2020,HOU
16.0,Jared Cook,2.0,5.0,13.0,6.5,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,50.2,TE,2,2020,NO
17.0,Evan Engram,6.0,8.0,65.0,10.8,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.5,28.5,TE,2,2020,NYG
18.0,T.J. Hockenson,4.0,4.0,62.0,15.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.2,6.2,57.4,TE,2,2020,DET
19.0,Jordan Akins,7.0,7.0,55.0,7.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,0.3,TE,2,2020,HOU
20.0,Anthony Firkser,4.0,4.0,45.0,11.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,3.7,TE,2,2020,TEN
21.0,Drew Sample,7.0,9.0,45.0,6.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.1,TE,2,2020,CIN
22.0,Eric Ebron,3.0,5.0,43.0,14.3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,3.0,TE,2,2020,PIT
23.0,Zach Ertz,5.0,7.0,42.0,8.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,4.2,85.8,TE,2,2020,PHI
24.0,James O'Shaughnessy,4.0,4.0,40.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.7,TE,2,2020,JAC
25.0,Blake Bell,2.0,3.0,34.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,3.4,0.2,TE,2,2020,DAL
26.0,Foster Moreau,1.0,1.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,3.1,23.7,TE,2,2020,LV
27.0,Dallas Goedert,4.0,8.0,30.0,7.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,89.8,TE,2,2020,PHI
28.0,Mark Andrews,1.0,3.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.9,99.9,TE,2,2020,BAL
31.0,Austin Hooper,2.0,4.0,22.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.2,28.8,TE,2,2020,CLE
32.0,Ryan Izzo,2.0,2.0,19.0,9.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,0.0,TE,2,2020,NE
33.0,Jimmy Graham,1.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,0.8,TE,2,2020,CHI
34.0,Adam Trautman,1.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,3.7,TE,2,2020,NO
35.0,Dawson Knox,1.0,3.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6,1.6,87.2,TE,2,2020,BUF
36.0,Josh Hill,1.0,2.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,0.0,TE,2,2020,NO
37.0,Harrison Bryant,1.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,0.2,TE,2,2020,CLE
38.0,Cole Kmet,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.2,33.3,TE,2,2020,CHI
39.0,O.J. Howard,1.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,1.2,TE,2,2020,TB
40.0,Nick Boyle,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,0.1,TE,2,2020,BAL
41.0,Will Dissly,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.2,TE,2,2020,SEA
42.0,Chris Manhertz,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,TE,2,2020,CAR
43.0,Ross Dwelley,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.1,TE,2,2020,SF
45.0,Adam Shaheen,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,TE,2,2020,MIA
46.0,Marcedes Lewis,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.2,TE,2,2020,GB
47.0,Jason Witten,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.1,TE,2,2020,LV
48.0,Irv Smith Jr.,1.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,7.3,TE,2,2020,MIN
49.0,Vance McDonald,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.0,TE,2,2020,PIT
