rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
1.0,Jason Witten,8.0,9.0,70.0,8.8,21.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,0.1,TE,1,2013,DAL
3.0,Garrett Graham,4.0,5.0,27.0,6.8,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.7,8.7,0.0,TE,1,2013,HOU
4.0,Greg Olsen,5.0,10.0,56.0,11.2,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,5.6,7.0,TE,1,2013,CAR
5.0,Tyler Eifert,5.0,5.0,47.0,9.4,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7,4.7,0.0,TE,1,2013,CIN
6.0,Jordan Reed,5.0,6.0,38.0,7.6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,19.0,TE,1,2013,WAS
7.0,Kyle Rudolph,2.0,4.0,27.0,13.5,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,0.3,TE,1,2013,MIN
8.0,Vance McDonald,1.0,2.0,25.0,25.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,0.0,TE,1,2013,SF
10.0,Zach Ertz,1.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,85.8,TE,1,2013,PHI
16.0,Alex Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2013,KC
158.0,Charles Clay,5.0,6.0,54.0,10.8,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2013,MIA
161.0,Konrad Reuland,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2013,NYJ
164.0,Allen Reisner,3.0,5.0,31.0,10.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2013,JAC
167.0,Jeron Mastrud,1.0,1.0,41.0,41.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2013,OAK
169.0,Dwayne Allen,1.0,2.0,20.0,20.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2013,IND
170.0,Coby Fleener,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2013,IND
176.0,Michael Hoomanawanui,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,1,2013,NE
177.0,Clay Harbor,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2013,JAC
178.0,Jim Dray,2.0,2.0,21.0,10.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2013,ARI
182.0,Julius Thomas,5.0,7.0,110.0,22.0,44.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2013,DEN
185.0,Scott Chandler,4.0,6.0,38.0,9.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2013,BUF
186.0,Lance Kendricks,3.0,4.0,25.0,8.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2013,STL
187.0,Jordan Cameron,9.0,13.0,108.0,12.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,1,2013,CLE
193.0,Joseph Fauria,3.0,3.0,27.0,9.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2013,DET
195.0,Gavin Escobar,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2013,DAL
198.0,Mychal Rivera,2.0,3.0,26.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,1,2013,OAK
225.0,Delanie Walker,3.0,4.0,40.0,13.3,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,1,2013,TEN
227.0,Fred Davis,2.0,4.0,22.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2013,WAS
