rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,New England Patriots,2,4,1,1,1,0,0,1,25.0,25.0,93.2,NE,DST,11,2009
2,New Orleans Saints,3,3,1,1,0,0,0,1,21.0,21.0,79.3,NO,DST,11,2009
3,Chicago Bears,3,1,2,3,0,0,0,1,19.0,19.0,35.9,CHI,DST,11,2009
4,Jacksonville Jaguars,2,2,1,2,0,0,0,1,18.0,18.0,6.9,JAC,DST,11,2009
5,Cleveland Browns,2,2,0,1,0,1,0,1,18.0,18.0,40.8,CLE,DST,11,2009
6,New York Jets,2,0,1,2,0,0,1,1,18.0,18.0,3.3,NYJ,DST,11,2009
7,Kansas City Chiefs,2,2,1,1,0,0,1,1,18.0,18.0,45.7,KC,DST,11,2009
8,Pittsburgh Steelers,5,0,1,1,0,0,0,1,17.0,17.0,44.6,PIT,DST,11,2009
9,Miami Dolphins,4,1,0,0,0,0,0,1,16.0,16.0,60.2,MIA,DST,11,2009
10,Baltimore Ravens,0,2,1,1,0,0,0,1,16.0,16.0,51.9,BAL,DST,11,2009
11,Buffalo Bills,2,1,1,2,0,0,0,1,16.0,16.0,95.9,BUF,DST,11,2009
12,Cincinnati Bengals,0,1,2,1,0,0,0,1,16.0,16.0,14.7,CIN,DST,11,2009
13,Minnesota Vikings,2,1,1,1,0,0,0,1,16.0,16.0,28.0,MIN,DST,11,2009
14,Arizona Cardinals,3,1,0,1,0,0,0,1,15.0,15.0,60.9,ARI,DST,11,2009
15,Washington Commanders,1,1,1,1,0,0,0,1,15.0,15.0,27.5,WAS,DST,11,2009
16,Green Bay Packers,3,1,0,0,0,0,0,1,15.0,15.0,60.6,GB,DST,11,2009
17,New York Giants,2,0,1,1,0,0,0,1,14.0,14.0,4.5,NYG,DST,11,2009
18,Tennessee Titans,4,0,0,0,0,0,0,1,14.0,14.0,48.4,TEN,DST,11,2009
19,Indianapolis Colts,0,1,1,0,0,0,0,1,14.0,14.0,66.4,IND,DST,11,2009
20,Philadelphia Eagles,1,1,0,0,0,0,0,1,14.0,14.0,52.5,PHI,DST,11,2009
21,Dallas Cowboys,1,1,0,0,0,0,0,1,13.0,13.0,82.9,DAL,DST,11,2009
22,Atlanta Falcons,1,1,0,1,0,0,0,1,13.0,13.0,5.8,ATL,DST,11,2009
23,Houston Texans,0,0,1,1,0,0,0,1,12.0,12.0,6.4,HOU,DST,11,2009
24,Seattle Seahawks,2,0,0,0,0,0,0,1,12.0,12.0,39.4,SEA,DST,11,2009
25,San Francisco 49ers,2,0,0,0,0,0,0,1,12.0,12.0,79.5,SF,DST,11,2009
26,Denver Broncos,0,0,0,0,0,0,0,1,11.0,11.0,48.5,DEN,DST,11,2009
27,Detroit Lions,1,0,0,0,0,0,0,1,11.0,11.0,1.1,DET,DST,11,2009
28,Carolina Panthers,0,0,0,1,0,0,0,1,10.0,10.0,27.8,CAR,DST,11,2009
29,Tampa Bay Buccaneers,0,0,0,0,0,0,0,1,10.0,10.0,98.0,TB,DST,11,2009
30,Las Vegas Raiders,0,0,0,0,0,0,0,0,0.0,0.0,7.6,LV,DST,11,2009
31,Los Angeles Chargers,0,0,0,0,0,0,0,0,0.0,0.0,44.3,LAC,DST,11,2009
32,Los Angeles Rams,0,0,0,0,0,0,0,0,0.0,0.0,74.5,LAR,DST,11,2009
